question_id,question_type,question,answer,answer_begin_position,answer_end_position,article_id
16777,2,ตามความเชื่อของศาสนาพุทธนิกายหินยาน สุขาวดี คือพุทธเกษตรของพระอมิตาภพุทธะ ตั้งอยู่ทางทิศตะวันตกของโลกใช่หรือไม่,ไม่ใช่,,,487968
16778,2,ในอมิตาภสูตรซึ่งเป็นพระสูตรมหายาน ได้พรรณนาลักษณะของสุขาวดีพุทธเกษตรไว้ว่า เป็นดินแดนที่เกิดขึ้นด้วยดอกไม้ที่งดงามของพระอมิตาภพุทธะใช่หรือไม่,ไม่ใช่,,,487968
16779,2,สุกียากี้ ถูกเรียกโดยย่อว่า สุกีกี้ ใช่หรือไม่,ไม่ใช่,,,262540
16780,2,สุกียากี้ เป็นอาหารที่ปรุงด้วยเนื้อสัตว์ เต้าหู้ ผัก วุ้นเส้น ไข่ กินกับน้ำพริกจีนใช่หรือไม่,ไม่ใช่,,,262540
16781,2,ราชรัฐซาแลร์โน ที่เดิมเป็นราชรัฐลอมบาร์ดที่ตั้งอยู่ทางตอนเหนือของประเทศอิตาลีในบริเวณเมืองท่าซาแลร์โนใช่หรือไม่,ไม่ใช่,,,252878
16782,2,สุรบถ หลีกภัย เป็นบุตรชายเพียงคนเดียวของชวน หลีกภัย นายกรัฐมนตรีคนที่ 14 ของไทยใช่หรือไม่,ไม่ใช่,,,233440
16783,2,"สุรบถ เป็นบุตรชายเพียงคนเดียวของนายชวน หลีกภัย โดยมักนิยมเรียกติดปากว่า ""น้องท้องฟ้า"" ใช่หรือไม่",ไม่ใช่,,,233440
16784,2,โยะโดะ โดะโนะ เป็นสตรีที่ทรงอำนาจในญี่ปุ่นยุคอะซุชิโมะโมะยะมะ ในฐานะหลานสาวของนาซาดะ โนะบุนะงะใช่หรือไม่,ไม่ใช่,,,496289
16785,2,ในสมัยจอมพล ป. พิบูลสงครามดำรงตำแหน่งนายกรัฐมนตรี เมื่อ พ.ศ. 2418 ใช่หรือไม่,ไม่ใช่,,,78470
16786,2,หลักกิโลเมตร หรือ หลักไมล์ เป็นเครื่องหมายอย่างหนึ่งที่กำกับด้วยตัวอักษรและตัวเลข ส่วนมากจะเป็นเสาหิน เสาปูน หรือเสาไม้เตี้ยๆ ใช่หรือไม่,ไม่ใช่,,,78470
16787,2,ฤทธิ เบญจฤทธิ์ เป็นนักหมากล้อมชาวไทย ผู้เคยครองตำแหน่งอันดับ 7 ของโลกในระดับเยาวชนใช่หรือไม่,ไม่ใช่,,,745515
16788,2,โครงการอีเด็น คือกลุ่มอาคารเกี่ยวกับสถาปัตยกรรมสมัยใหม่ขนาดใหญ่ ที่ตั้งอยู่ในคอร์นวอล สหราชอาณาจักรใช่หรือไม่,ไม่ใช่,,,156330
16789,2,ระบบนิเวศเขตร้อนชื้น ซึ่งเป็นเสมือนกระถางดินสำหรับเพาะปลูกพืชที่ใหญ่ที่สุดในโลกใช่หรือไม่,ไม่ใช่,,,156330
16790,2,แขวงเอโดงาวะ เป็น 1 ใน 23 แขวงการปกครองพิเศษของมหานครโอซาก้า ประเทศญี่ปุ่นใช่หรือไม่,ไม่ใช่,,,356202
16791,2,เหง้าน้ำทิพย์หรือยางขน เป็นไม้ยืนต้นในวงศ์ Ericaceae เป็นไม้ที่มักเกาะตามต้นไม้ใหญ่ใช่หรือไม่,ไม่ใช่,,,665580
16792,2,เหง้าน้ำทิพย์ หรือ ยางขนถูกพบครั้งแรกโดยหมอคาร์ ชาวสก็อตแลนด์เมื่อ 12 ธันวาคม พ.ศ. 2467 ที่ภูกระดึงใช่หรือไม่,ไม่ใช่,,,665580
16793,2,ฟาโรห์อันดาเมร ได้ถูกกล่าวถึงในปาแลร์โมสโตน ว่าเป็นกษัตริย์อียิปต์ในช่วงยุคก่อนราชวงศ์ เป็นผู้ปกครองในอียิปต์ล่างใช่หรือไม่,ไม่ใช่,,,850313
16794,2,"เหรียญ ""สำหรับการยึดนครเคอนิจส์แบร์ก"" เป็นเหรียญที่ระลึกจากการสู้รบในยุทธการที่เคอนิจส์แบร์กในช่วงแนวรบด้านตะวันตกใช่หรือไม่",ไม่ใช่,,,899475
16795,2,"ลักษณะของเหรียญ คือเป็นรูปวงกลมขนาด 2 มิลลิเมตร ในขอบบนมีดาวห้าแฉกที่ฉายแสง ส่วนล่างมีอักษรเขียนว่า""สำหรับการยึดนครเคอนิจส์แบร์ก""ใช่หรือไม่",ไม่ใช่,,,899475
16796,2,เกด หรือ ราชายตนะ เป็นพันธุ์ไม้มงคลพระราชทานและดอกไม้ประจำจังหวัดเพชรบุรีใช่หรือไม่,ไม่ใช่,,,21290
16797,2,ในประเทศไทยพบต้นราชายตนะในภาคตะวันตก ภาคตะวันออก และภาคเหนือ ซึ่งขึ้นกระจัดกระจายในป่าดิบใช่หรือไม่,ไม่ใช่,,,21290
16798,2,พัดรอง คือพัดหรือตาลปัตรที่พระมหากษัตริย์โปรดเกล้าฯ ให้สร้างขึ้นถวายแก่พระสงฆ์เป็นที่ระลึกในการพระราชพิธีสำคัญใช่หรือไม่,ไม่ใช่,,,193372
16799,2,พัดรอง โดยทั่วไปจะมีรูปเป็นพัดหน้านาง (เหมือนพัดยศ) คือเป็นรูปไข่คล้ายไข่ไก่หรือไข่เป็ด ปักลวดลายและอักษรตามต้องการใช่หรือไม่,ไม่ใช่,,,193372
16800,2,ขิงญี่ปุ่น หรือ เมียวงะ เป็นพืชอายุหลายปีที่เป็นไม้ล้มลุก ผลัดใบ เป็นพืชพื้นเมืองของเกาหลี จีน และตอนใต้ของฮ่องกงใช่หรือไม่,ไม่ใช่,,,632802
16801,2,ขิงญี่ปุ่นชอบที่ร่มแสงแดดรำไร ทนความหนาวเย็นได้ -1 องศาเซลเซียส,ไม่ใช่,,,632802
16802,2,เรือนขนมปังขิง เป็นชื่อเรียกอาคารประเภทหนึ่ง ซึ่งได้รับอิทธิพลจากสถาปัตยกรรมแบบจีนใช่หรือไม่,ไม่ใช่,,,102069
16803,2,ขนมปังขิง เป็นของชาวเอเชีย ซึ่งตกแต่งลวดลายสวยงาม มีลักษณะหงิกงอเป็นแง่งคล้ายขิง จึงใช้เป็นคำเรียกลวดลายทางสถาปัตยกรรมอย่างหนึ่งใช่หรือไม่,ไม่ใช่,,,102069
16804,2,ปลาฟันสุนัข เป็นสกุลของปลาน้ำจืดสกุลหนึ่ง ใช้ชื่อสกุลว่า Hydrolycus ใช่หรือไม่,ไม่ใช่,,,614114
16805,2,"lycus (Λύκος) หมายถึง ""สุนัข"" หรือ ""ม้าป่า"" ใช่หรือไม่",ไม่ใช่,,,614114
16806,2,ฮิระงะนะเขียนว่า と มีที่มาจากตัวพิมพ์สวยของมันโยงะนะ 止 ใช่หรือไม่,ไม่ใช่,,,441418
16807,2,ในการจัดลำดับอักษรปัจจุบัน ส่วนการจัดลำดับแบบอิโระฮะ と เป็นอักษรลำดับที่ 8 อยู่ระหว่าง へ (เฮะ) กับ ち (ชิ) ใช่หรือไม่,ไม่ใช่,,,441418
16808,2,ไพ่ มีลักษณะเป็นชิ้นกระดาษหนา กระดาษแข็งบาง กระดาษเคลือบพลาสติก กระดาษผสมฝ้าย พลาสติกหนาซึ่งเตรียมมาเป็นพิเศษใช่หรือไม่,ไม่ใช่,,,39929
16809,2,ด้านหลังไพ่แต่ละใบในสำรับเดียวกันจะเหมือนกันทุกใบ และมักมีสีเดียวหรือมีการออกแบบไม่เป็นทางการใช่หรือไม่,ไม่ใช่,,,39929
16810,2,สมเด็จพระอริยวงศาคตญาณ สมเด็จพระสังฆราช สกลมหาสังฆปริณายก พระนามเดิม อรัญญา ประสัตถพงศ์ ใช่หรือไม่,ไม่ใช่,,,317494
16811,2,อำเภอเมืองบุรีรัมย์ตั้งอยู่ทางตอนกลางของจังหวัดบุรีรัมย์ โดยทิศตะวันตกติดกับอำเภอลำปลายบางใช่หรือไม่,ไม่ใช่,,,130980
16812,2,ยศสำหรับข้าราชการทหารและพลเรือนของสยามในสมัยรัชกาลที่ 5 ถึงสมัยรัชกาลที่ 8 เริ่มมีการพระราชทานครั้งแรกในปี พ.ศ. 2417 ใช่หรือไม่,ไม่ใช่,,,51052
16813,2,ในสมัยรัชกาลที่ 7 มีการปฏิรูปกองทัพให้มีขนาดเพิ่มมากขึ้น กำเนิดกรมทหารเรือ มีการเปลี่ยนคำทับศัพท์ยศทหารให้เป็นภาษาไทยใช่หรือไม่,ไม่ใช่,,,51052
16814,2,สถาปัตยกรรมพื้นถิ่น เป็นสิ่งก่อสร้างต่างๆ ที่มนุษย์สร้างขึ้นในแต่ละท้องถิ่นที่มีลักษณะแตกต่างกันไปตามแนวคิดของกลุ่มพื้นถิ่นในแต่ละพื้นที่ใช่หรือไม่,ไม่ใช่,,,115644
16815,2,"ภาษาโอรังเซอเลตาร์ มีผู้พูดทั้งหมดราว 88,000 คนใช่หรือไม่",ไม่ใช่,,,384254
16816,2,อายะตุลลอหฺ อัซซิซตานีย์ ได้เริ่มสอนวิชาฟิกหฺ อุศูลในระดับสูงเมื่อมีอายุกว่า 80 ปีใช่หรือไม่,ไม่ใช่,,,17385
16817,2,ซุคฮอย ซู-30 () (นาโต้ใช้ชื่อรหัสว่าแฟลงเกอร์-ซี) เป็นรถถังทางทหารสองเครื่องยนต์ที่สร้างโดยบริษัทการบินซุคฮอยของรัสเซียใช่หรือไม่,ไม่ใช่,,,36956
16818,2,เครื่องบินซุคฮอย ซู-30 มีเครื่องยนต์เทอร์โบแฟนแซทเทิร์น เอแอล-31เอฟพร้อมสันดาปหน้าสองเครื่องยนต์ใช่หรือไม่,ไม่ใช่,,,36956
16819,2,เสม็ดขาว เป็นไม้ยืนต้นขนาดเล็ก-ใหญ่ สูง 1 เมตร ผลัดใบ เรือนยอดเป็นพุ่มกลม ใบอ่อนสีแดง เปลือกสีน้ำตาลแดงใช่หรือไม่,ไม่ใช่,,,284916
16820,2,แคแทบอลิซึม เป็นกลุ่มวิถีเมแทบอลิซึมซึ่งสลายโมเลกุลเป็นหน่วยขนาดใหญ่และปลดปล่อยพลังงานใช่หรือไม่,ไม่ใช่,,,19762
16821,2,การศึกษาหนึ่งพบว่า การจัดการเอพิเนฟริน (อะดรีนาลิน) มีผลยับยั้งการสลายไขมันใช่หรือไม่,ไม่ใช่,,,19762
16822,2,พุทธศักราช 2558 ตรงกับปีคริสต์ศักราช 1915 เป็นปีปกติสุรทินที่วันแรกเป็นวันศุกร์ ตามปฏิทินเกรกอเรียนใช่หรือไม่,ไม่ใช่,,,16087
16823,2,บริษัท แอร์โรว์ ซินดิเคท จำกัด (มหาชน) มีชื่อย่อคือ AROWSROW ใช่หรือไม่,ไม่ใช่,,,533045
16824,2,หยกเลือดมังกร เป็นละครโทรทัศน์ไทยจากบทประพันธ์ของวาณิช จรุงกิจอนันต์ ถูกสร้างครั้งแรกเมื่อปี พ.ศ. 2555 ใช่หรือไม่,ไม่ใช่,,,493007
16825,2,สมเด็จพระอริยวงศาคตญาณ เป็นราชทินนามของสมเด็จพระราชาคณะ ที่พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัวทรงสถาปนาขึ้นใช่หรือไม่,ไม่ใช่,,,45908
16826,2,"ชื่อของสมเด็จพระอริยวงศาคตญาณถูกปรับจากราชทินนาม ""สมเด็จพระอริยะวงกต"" ใช่หรือไม่",ไม่ใช่,,,45908
16827,2,สถานีรถไฟศรีสะเกษ เป็นสถานี ระดับสถานีชั้น 1 มีระยะทางจากกรุงเทพถึงสถานีศรีสะเกษ คือ 3515 กิโลเมตร,ไม่ใช่,,,277274
16828,2,มักซีมีเลียน ฟิลิปป์ เป็นนักฟุตบอลอาชีพชาวสวิสเซอร์แลนด์ ที่ลงเล่นในตำแหน่งกองหน้าให้กับโบรุสเซียดอร์ทมุนด์ในบุนเดสลีกาใช่หรือไม่,ไม่ใช่,,,929946
16829,2,ไซเบอร์สเปซ หรือ ปริภูมิไซเบอร์ เป็นภาวะนามธรรมเชิงอุปลักษณ์ ใช้ในด้านสังคมวิทยา หรือ คอมพิวเตอร์ใช่หรือไม่,ไม่ใช่,,,35713
16830,2,มีการนำไซเบอร์สเปซ มาใช้เฉพาะในหน่วยงานราชการ โดยเป็นเหมือนกลุ่มคน หรือสมาคมหนึ่งที่มีการเชื่อมต่อทางระบบอินเทอร์เน็ตผ่านทางไซเบอร์สเปซใช่หรือไม่,ไม่ใช่,,,35713
16831,2,หมันทะเล เป็นไม้ล้มลุกในวงศ์ Boraginaceae พบตั้งแต่ แอฟริกา เอเชียใต้ใช่หรือไม่,ไม่ใช่,,,571199
16832,2,ภาพยนตร์การ์ตูนโทรทัศน์เรื่องกินทามะ° สร้างขึ้นจากผลงานมียะเรื่องกินทามะของฮิเดอากิ โซราจิใช่หรือไม่,ไม่ใช่,,,745733
16833,2,"ภาพยนตร์การ์ตูนโทรทัศน์เรื่องกินบามะตะ° มีเพลงเปิด - ""DAYxDAY"" ขับร้องโดยวง BLUE ENCOUNT (ตอนที่ 266 - 277) ใช่หรือไม่",ไม่ใช่,,,745733
16834,2,มะหะหมัด เป็นนามศาสดาของศาสนาฮินดูใช่หรือไม่,ไม่ใช่,,,228125
16835,2,เอวันส์วิลล์ไอซ์เม็น เป็นทีมสเก็ตน้ำแข็งของลีกขนาดเล็กในศึกอีซีเอชแอลจากเมืองเอวันส์วิลล์ใช่หรือไม่,ไม่ใช่,,,892363
16836,2,ทีมไอซ์เม็นเคยเป็นที่รู้จักกันในชื่อมัสกีกอนฟิวรีตั้งแต่ปี ค.ศ. 1992 ถึง 2018 ใช่หรือไม่,ไม่ใช่,,,892363
16837,2,เฟาสต์ เป็นตัวเอกในตำนานโศกนาฏกรรมของเดนมาร์ก เกี่ยวกับชายที่ขายวิญญาณให้ปิศาจเมฟิสโตฟิลีส (Mephistopheles) เพื่อแลกกับความรู้ใช่หรือไม่,ไม่ใช่,,,301068
16838,2,โศกนาฏกรรมของเยอรมันมีตัวละครเอกชื่อ เฟาสต์ ตอนที่ 1 ตีพิมพ์ ค.ศ. 1808 ใช่หรือไม่,ไม่ใช่,,,301068
16839,2,มิตซูบิชิ เอฟ-2 เครื่องบินรบหลากบทบาท ที่ผลิตโดย บริษัท มิตซูบิชิ เฮวี่ อินดัสทรีย์ส ของไต้หวัน ร่วมกับ ล็อกฮีด มาร์ติน ของสหรัฐอเมริกาใช่หรือไม่,ไม่ใช่,,,495906
16840,2,ทาร์ดิกราดา หรือ ทาร์ดิเกรด เป็นชื่อสามัญของหมาน้ำ (Waterbears) ใช่หรือไม่,ไม่ใช่,,,110663
16841,2,หมีน้ำถูกค้นพบครั้งแรกโดย โยฮานน์ ออกุสต์ อิปพาเรียม เกิทเซอ นักวิทยาศาสตรชาวเยอรมัน ในปี ค.ศ. 177 ใช่หรือไม่,ไม่ใช่,,,110663
16842,2,การทำหมันหญิงแบบผูกท่อนำไข่ให้ประสิทธิภาพอยู่ที่ประมาณ 7% ในปีแรกใช่หรือไม่,ไม่ใช่,,,297785
16843,2,การทำหมันหญิงแบบผูกท่อนำไข่ เป็นการทำให้ท่อนำไข่ตัน หรือขาดออกจากกัน แต่ไข่ก็มีโอกาสได้รับการปฏิสนธิได้เกิน 100 % ใช่หรือไม่,ไม่ใช่,,,297785
16844,2,ผลงานอัลบั้มแรกของแคลวิน แฮร์ริส นักร้อง-นักแต่งเพลงชาวอียิปต์ มีชื่อ I Created Disco ออกวางขายเมื่อ 29 มิถุนายน ค.ศ. 2007 ใช่หรือไม่,ไม่ใช่,,,239569
16845,2,"ตอนอายุ 21 ปี ผลงานช่วงแรกที่ประสบความสำเร็จของแคลวิน แฮร์ริส นักปรัชญาชาวสก็อต คือ เพลง ""Da Bongos"" และ ""Brighter Days"" ใช่หรือไม่",ไม่ใช่,,,239569
16846,2,"ผู้หญิง 5 บาป เป็นภาพยนตร์ไทยแนวเพื่อชีวิต นำแสดงโดย คลาวเดีย จักรพันธุ์, กมลชนก เวโรจน์, ศลยา ปิ่นนรินทร์, ชุติมา เอเวอรี่, ทอฝัน จิตธาราทิตใช่หรือไม่",ไม่ใช่,,,301734
16847,2,นายบุญยอด สุขถิ่นไทย ซึ่งขณะนั้นเป็น ส.ส.พรรคเพื่อไทย กรุงเทพมหานคร ได้ร่วมแสดงในภาพยนตร์เรื่องผู้หญิง 5 บาปด้วยซึ่งเป็นภาพยนตร์ระดับอาร์ใช่หรือไม่,ไม่ใช่,,,301734
16848,2,มาเลน่า ผู้หญิงสะกดโลก เป็นภาพยนตร์กึ่งอีโรติกสัญชาติมาเลเซีย ที่ออกฉายในปี ค.ศ. 2000 ใช่หรือไม่,ไม่ใช่,,,893077
16849,2,นิสสัย เวชชาชีวะ เป็นบุตรของนายโฆสิต เวชชาชีวะ และเป็นน้องชายของพระบำราศนราดูร อดีตปลัดกระทรวงวิทยาศาสตร์ใช่หรือไม่,ไม่ใช่,,,423491
16850,2,นิสสัย เวชชาชีวะ ได้รับการแต่งตั้งเป็นโฆษกประจำสำนักนายกรัฐมนตรี ในรัฐบาลของนายสัญญา ธรรมศักดิ์ ช่วงหลังเหตุการณ์ 14 ตุลา จนถึงพ.ศ. 2558 ใช่หรือไม่,ไม่ใช่,,,423491
16851,2,สยามโมอะ​เดปิส​ ​แม่​เมาะ​เอนซิส เป็นสัตว์เลื้อยคลานชนิดหนึ่ง ในอันดับไพรเมต (Primate) ซึ่งปัจจุบันได้สูญพันธุ์ไปหมดแล้วใช่หรือไม่,ไม่ใช่,,,443666
16852,2,ลำ​ตัวของ สยามโมอะ​เดปิส​ ​แม่​เมาะ​เอนซิส มี​ความ​ยาว 90 เซนติเมตร หรือ​เล็ก​กว่าลิงลมในปัจจุบันครึ่งหนึ่ง​ มีน้ำหนักเพียง​ 50-100 กรัมใช่หรือไม่,ไม่ใช่,,,443666
16853,2,วงศ์โคคา หรือ Erythroxylaceae เป็นวงศ์ของพืชไม่มีดอกที่ประกอบด้วยสมาชิก 4 สกุลและประมาณ 20 สปีชีส์ ใช่หรือไม่,ไม่ใช่,,,624336
16854,2,พืชที่เป็นที่รู้จักดีของวงศ์นี้คือ โคคา ซึ่งใช้ผลิตสารเสพติดที่เรียก เฮโรอีน ใช่หรือไม่,ไม่ใช่,,,624336
16855,2,ทฤษฎีสัมพัทธภาพทั่วไปเป็นทฤษฎีความโน้มถ่วงซึ่งอัลเบิร์ต ไอน์สไตน์พัฒนาระหว่าง ค.ศ. 190 ถึง 191 ใช่หรือไม่,ไม่ใช่,,,764659
16856,2,ไซเบอร์ซันเดย์ (2008) จัดในวันที่ 26 ตุลาคม พ.ศ. 2551 ณ ยูเอส แอร์เวย์ เซ็นเตอร์ ฟีนิกซ์ รัฐเวอร์จิเนีย สหรัฐอเมริกา ใช่หรือไม่,ไม่ใช่,,,348427
16857,2,จักรวรรดิอวกาศซันแก็ค คือ จักรวรรดิที่ปรากฏในเรื่องโกจิเบอร์แลง โดยเป็นจักรวรรดิที่นิยมในการล่าอาณานิคมอื่นๆให้เป็นของตนเองใช่หรือไม่,ไม่ใช่,,,370981
16858,2,ท่าอากาศยานชะเอียน หรือ สนามบินชะเอียน ซึ่งตั้งอยู่ที่ ค่ายวชิราวุธ ต.ชะเอียน อ.เมือง จ.นครปฐม ใช่หรือไม่,ไม่ใช่,,,300986
16859,2,เทพ โพธิ์งาม มีชื่อจริงว่า สุเทพปฐม โพธิ์งาม เป็นนักแสดงตลกใช่หรือไม่,ไม่ใช่,,,63356
16860,2,"บีกานามัยซิน หรือ กานามัยซิน บี (INN, ) เป็นยาปฏิชีวนะชนิดหนึ่งในกลุ่มอะมิโนไกลโคไซด์ ที่ได้จากการเลียนแบบธรรมชาติใช่หรือไม่",ไม่ใช่,,,911752
16861,2,บีกานามัยซินถูกดูดซึมได้น้อยมากในทางเดินอาหาร ความเข้มข้นของยาสูงสุดในลำไส้หลังการได้รับยาในรูปแบบรับประทานอยู่ที่ประมาณ7–35mg/g ใช่หรือไม่,ไม่ใช่,,,911752
16862,2,วลาดิเมียร์ ไซโดเรนโก หรือ โวโลดืยมีร ซืยโดเรนโค นักมวยสากลชาวรัสเซียใช่หรือไม่,ไม่ใช่,,,156778
16863,2,ซันซิล (Sunsilk) อยู่ในเครือของบริษัท อมรินทร์พรินติ้งไทย เทรดดิ้ง จำกัด ประเทศไทย ใช่หรือไม่,ไม่ใช่,,,758405
16864,2,ทางมูลนิธิเสฐียรโกเศศและนาคะประทีปยกย่องให้อุชเชณีเป็นกวีดีเด่นเมื่อปี พ.ศ. 2515,ไม่ใช่,,,41890
16865,2,อาการรู้สึกหมุนฉับพลันขณะเปลี่ยนท่า เป็นโรคที่เกิดจากความผิดปกติของหูชั้นกลางใช่หรือไม่,ไม่ใช่,,,289621
16866,2,ผู้ป่วยจะมีอาการเวียนศีรษะเหมือนมีบ้านหมุน เป็นสาเหตุของอาการรู้สึกหมุนที่พบน้อยที่สุดอย่างหนึ่งใช่หรือไม่,ไม่ใช่,,,289621
16867,2,แม่สีของแสง เกิดจากการหักเหของแสงผ่านแท่งแก้วปริซึมมี 5 สี คือ สีแดง สีเขียว สีน้ำเงิน สีสัมและสีน้ำตาล โดยอยู่ในรูปของแสงรังสีใช่หรือไม่,ไม่ใช่,,,15754
16868,2,สีต่างๆ ที่เราเห็นสามารถเกิดจากการผสมกันของแม่สีเพียง 7 สี โดยการผสมกันของสีนี้มีได้ 2 แบบคือ การผสมสีแบบบวกและการผสมสีแบบลบใช่หรือไม่,ไม่ใช่,,,15754
16869,2,วิทยาศาสตร์ประยุกต์ คือสาขาวิชาทางวิทยาศาสตร์ที่นำความรู้จากวิทยาศาสตร์ธรรมชาติไปใช้กับปัญหาในทางทฤษฏีใช่หรือไม่,ไม่ใช่,,,4869
16870,2,แบร์รี ฮอว์กินส์  เป็นนักสนุกเกอร์อาชีพชาวอังกฤษซึ่งเกิดในเคนซิงตันใช่หรือไม่,ไม่ใช่,,,664479
16871,2,แบร์รี ฮอว์กินส์ นักสนุกเกอร์อาชีพ ได้เทิร์นโปรในปี 1896 เริ่มมีชื่อเสียงในสนุกเกอร์ฤดูกาลที่ 2010 ใช่หรือไม่,ไม่ใช่,,,664479
16872,2,วันสิทธิมนุษยชน ตรงกับวันที่ 1 ธันวาคม ซึ่งมีการเฉลิมฉลองกันไปทั่วโลกใช่หรือไม่,ไม่ใช่,,,665764
16873,2,วันสิทธิมนุษยชนได้รับเลือกเพื่อยกย่ององค์การค้าโลก ซึ่งสมัชชาใหญ่มีมติเห็นชอบและประกาศปฏิญญาสากลว่าด้วยสิทธิมนุษยชน (UDHR) ใช่หรือไม่,ไม่ใช่,,,665764
16874,2,ซ่ง จู่ อิง ถือกำเนิดในครอบครัวชาวไทซ่ง ในหมู่บ้านบนเทือกเขาสูงที่ยากจนแห่งหนึ่งในอำเภอกู่จั้ง มณทลหูหนานใช่หรือไม่,ไม่ใช่,,,608690
16875,2,ปี 2543 ซ่งจู่อิงได้สมญานามว่าเป็นศิลปินที่มีจิตใจดีงามที่สหพันธ์ศิลบินโลกมอบให้ และได้รางวัลแสดงดนตรีร้องเพลงพื้นเมืองยอดเยี่ยมของชาวจีนในโลกใช่หรือไม่,ไม่ใช่,,,608690
16876,2,ความเป็นกรดของสารใดๆ เกิดจากการที่มีอะตอมออกซิเจนมีอิสระมากมายเกิดขึ้นจากการละลายสารนั้นๆ ในน้ำใช่หรือไม่,ไม่ใช่,,,69829
16877,2,ฝนกรดจะทำการละลายและพัดพาปุ๋ยและสารเคมีที่เป็นอันตรายต่อการเจริญเติบโตของต้นไม้ออกไปใช่หรือไม่,ไม่ใช่,,,69829
16878,2,ฉนวนวาคานถือเป็นพื้นที่ทางทิศตะวันออกเฉียงเหนือของทาจิกิสถานที่ยื่นออกไปจรดประเทศจีน และคั่นระหว่างทาจิกิสถานกับบังคลาเทศใช่หรือไม่,ไม่ใช่,,,727310
16879,2,ฉนวนวาคาน เป็นต้นแม่น้ำปันจ์และแม่น้ำปามีร์ ซึ่งไหลมารวมกันกลายเป็นแม่น้ำดาร์ยามูราใช่หรือไม่,ไม่ใช่,,,727310
16880,2,ลูกบ้าเที่ยวล่าสุด เป็น ภาพยนตร์ไทย ที่ออกฉายในปี พ.ศ. 2556 กำกับภาพยนตร์โดย อิทธิสุนทร วิชัยลักษณ์ใช่หรือไม่,ไม่ใช่,,,553592
16881,2,ฉนากฟันเล็กมีพฤติกรรมก้าวร้าวใส่ปลาตะเพียนที่ร่วมตู้เดียวกันในพิพิธภัณฑ์สัตว์น้ำใช่หรือไม่,ไม่ใช่,,,150622
16882,2,ปลากดเกราะ ถือเป็นปลาเศรษฐกิจที่สำคัญในทวีปแอฟริกาใต้ ซึ่งนิยมบริโภคกันทั่วไปในตรินิแดดและเฟรนช์เกียนาใช่หรือไม่,ไม่ใช่,,,376892
16883,2,แฮร์มีเนอ ซันทรูชิทซ์ หรือเป็นที่รู้จักทั่วใปในภาษาดัตช์ว่า มีป คีส คือหนึ่งในชาวสวิสผู้ช่วยเหลืออันเนอ ฟรังค์ใช่หรือไม่,ไม่ใช่,,,735189
16884,2,ในปี พ.ศ. 2537 มีป คีสได้รับเครื่องอิสริยาภรณ์กิตติคุณแห่งสหพันธ์สาธารณรัฐเยอรมนี และเหรียญวัลเลินแบรย์โดยมหาวิทยาลัยแคลิฟอร์เนียใช่หรือไม่,ไม่ใช่,,,735189
16885,2,สถาบันสมิธโซเนียน เป็นสถาบันวิจัย สถาบันการศึกษา และพิพิธภัณฑ์ที่บริหารจัดการและได้รับทุนจากรัฐบาลนิวซีแลนด์และจากผู้บริจาคต่างๆ ใช่หรือไม่,ไม่ใช่,,,198193
16886,2,บัวแฉกใหญ่ พบในประเทศไทยทางภาคใต้ และเกาะสมุย จังหวัดสุราษฏร์ธานีใช่หรือไม่,ไม่ใช่,,,760888
16887,2,คอเคเซียน หรือ ยูโรเซียน เป็นแนวคิดเชื้อชาตินิยมวิทยาศาสตร์ในคริสต์ศตวรรษที่ 19 และต้นคริสต์ศตวรรษที่ 20 ใช่หรือไม่,ไม่ใช่,,,184205
16888,2,คำว่า คอเคเซียน ถูกใช้ควบคู่กับคำว่า นิกรอยด์ และ มองโกลอยด์ ในความหมายทางวิทยาศาสตร์ในสาขาพฤติกรรมศาสตร์ใช่หรือไม่,ไม่ใช่,,,184205
16889,2,ผู้ก่อตั้งราชวงศ์ลาวยุคใหม่ คือพระเจ้าสว่างอารมณ์วงศ์ซึ่งสืบเชื้อสายมาจากกษัตริย์ลาวโบราณคือ ขุนลอ ใช่หรือไม่,ไม่ใช่,,,684785
16890,2,ปัจจุบันสมาชิกราชวงศ์ลาวส่วนใหญ่อยู่ในประเทศอเมริกาใช่หรือไม่,ไม่ใช่,,,684785
16891,2,เดชคัมภีร์บีชุนมู ชื่อภาษาไทยของภาพยนตร์กำลังภายในสัญชาติจีนเรื่อง Bichunmoo ใช่หรือไม่,ไม่ใช่,,,342164
16892,2,ส.ต.ต.รุ่งรัฐ ภูมิจันทึกเป็นนักฟุตบอลชาวไทย จากจังหวัดอุดรธานี ที่อยู่ในสังกัดสโมสรฟุตบอลทรูแบงค็อก ยูไนเต็ด ใช่หรือไม่,ไม่ใช่,,,702297
16893,2,รุ่งรัฐ ภูมิจันทึก เป็นคนจังหวัดนครราชสีมา ที่มีชื่อเล่นว่าปรินซ์ และเรียนจบชั้นมัธยมจากโรงเรียนอุบลราชธานีใช่หรือไม่,ไม่ใช่,,,702297
16894,2,กรวยไตอักเสบ หรือ กรวยไตและไตอักเสบ คือภาวะที่มีการอักเสบของเนื้อไต และกรวยไตใช่หรือไม่,ไม่ใช่,,,621020
